,title,salary,link,site
725,Team lead data engineer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/47940885?from=vacancy_search_list&query=Python,https://hh.ru
726,Data Scientist (Middle),"{'min_salary': 140000, 'max_salary': 160000, 'currency': 'руб.'}",https://spb.hh.ru/vacancy/47765295?from=vacancy_search_list&query=Python,https://hh.ru
727,Data Scientist (Senior/Middle),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48418069?from=vacancy_search_list&query=Python,https://hh.ru
728,Data Analyst,"{'min_salary': 160000, 'max_salary': 220000, 'currency': 'руб.'}",https://spb.hh.ru/vacancy/47855147?from=vacancy_search_list&query=Python,https://hh.ru
729,Разработчик C/C++,"{'min_salary': 180000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://spb.hh.ru/vacancy/47618609?from=vacancy_search_list&query=Python,https://hh.ru
730,Big Data Engineer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48419642?from=vacancy_search_list&query=Python,https://hh.ru
731,DevOps Engineer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/47723274?from=vacancy_search_list&query=Python,https://hh.ru
732,Data aналитик,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/46325087?from=vacancy_search_list&query=Python,https://hh.ru
733,Разработчик Python программ финансовой аналитики,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/47481070?from=vacancy_search_list&query=Python,https://hh.ru
734,Data Analyst / Аналитик данных,"{'min_salary': 180000, 'max_salary': 220000, 'currency': 'руб.'}",https://spb.hh.ru/vacancy/47941497?from=vacancy_search_list&query=Python,https://hh.ru
735,DevOps-инженер,"{'min_salary': 120000, 'max_salary': 220000, 'currency': 'руб.'}",https://spb.hh.ru/vacancy/44629820?from=vacancy_search_list&query=Python,https://hh.ru
736,Senior ML Engineer / MLOps,"{'min_salary': 5500, 'max_salary': 'not salary', 'currency': 'USD'}",https://spb.hh.ru/vacancy/45415634?from=vacancy_search_list&query=Python,https://hh.ru
737,Backend разработчик на Python / Java в Яндекс. Диск,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/46606188?from=vacancy_search_list&query=Python,https://hh.ru
738,Data Architect / Lead DWH Engineer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48235792?from=vacancy_search_list&query=Python,https://hh.ru
739,ETL/BI junior разработчик,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/41046694?from=vacancy_search_list&query=Python,https://hh.ru
740,Middle/Senior C++ Developer,"{'min_salary': 250000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://spb.hh.ru/vacancy/43394134?from=vacancy_search_list&query=Python,https://hh.ru
741,Программист-разработчик с AI/Big Data (Thinkforbl Company),"{'min_salary': 2083, 'max_salary': 4416, 'currency': 'USD'}",https://spb.hh.ru/vacancy/46614514?from=vacancy_search_list&query=Python,https://hh.ru
742,System developer С++ | Python (middleware),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48049583?from=vacancy_search_list&query=Python,https://hh.ru
743,QA Engineer (Automation),"{'min_salary': 150000, 'max_salary': 200000, 'currency': 'руб.'}",https://spb.hh.ru/vacancy/47027558?from=vacancy_search_list&query=Python,https://hh.ru
744,Senior ML Engineer (ML/DS инженер),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/46344625?from=vacancy_search_list&query=Python,https://hh.ru
745,Middle QA Automation Engineer (Python),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/46777931?from=vacancy_search_list&query=Python,https://hh.ru
746,Middle/Senior C++ Developer,"{'min_salary': 250000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://spb.hh.ru/vacancy/42397159?from=vacancy_search_list&query=Python,https://hh.ru
747,Senior Research Engineer,"{'min_salary': 230000, 'max_salary': 300000, 'currency': 'руб.'}",https://spb.hh.ru/vacancy/46571658?from=vacancy_search_list&query=Python,https://hh.ru
748,Data Engineer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48127451?from=vacancy_search_list&query=Python,https://hh.ru
749,DevOps-инженер (Remote),"{'min_salary': 'not salary', 'max_salary': 250000, 'currency': 'руб.'}",https://spb.hh.ru/vacancy/48421105?from=vacancy_search_list&query=Python,https://hh.ru
750,Data Scientist,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/47637640?from=vacancy_search_list&query=Python,https://hh.ru
751,Junior Data Scientist,"{'min_salary': 40000, 'max_salary': 60000, 'currency': 'руб.'}",https://spb.hh.ru/vacancy/47666361?from=vacancy_search_list&query=Python,https://hh.ru
752,Аналитик данных,"{'min_salary': 150000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://spb.hh.ru/vacancy/48277000?from=vacancy_search_list&query=Python,https://hh.ru
753,DataOps/Data Engineer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/47759532?from=vacancy_search_list&query=Python,https://hh.ru
754,Python Auto Tester (Remote),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/47497045?from=vacancy_search_list&query=Python,https://hh.ru
755,Программист SQL (backend),"{'min_salary': 50000, 'max_salary': 150000, 'currency': 'руб.'}",https://spb.hh.ru/vacancy/46268783?from=vacancy_search_list&query=Python,https://hh.ru
756,Senior Quantitative Researcher,"{'min_salary': 420000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://spb.hh.ru/vacancy/44675842?from=vacancy_search_list&query=Python,https://hh.ru
757,Python разработчик Middle,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/40657939?from=vacancy_search_list&query=Python,https://hh.ru
758,Go (Golang) Backend Developer,"{'min_salary': 'not salary', 'max_salary': 350000, 'currency': 'руб.'}",https://spb.hh.ru/vacancy/48006979?from=vacancy_search_list&query=Python,https://hh.ru
759,Python QA Automation Engineer / Тестировщик,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/47722646?from=vacancy_search_list&query=Python,https://hh.ru
760,Сборщик данных data set,"{'min_salary': 'not salary', 'max_salary': 35000, 'currency': 'руб.'}",https://spb.hh.ru/vacancy/48010719?from=vacancy_search_list&query=Python,https://hh.ru
761,Разработчик С/С++,"{'min_salary': 100000, 'max_salary': 200000, 'currency': 'руб.'}",https://spb.hh.ru/vacancy/47889061?from=vacancy_search_list&query=Python,https://hh.ru
762,QA Lead Autotester (Selenium + Python),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48253829?from=vacancy_search_list&query=Python,https://hh.ru
763,Quantitative Trader,"{'min_salary': 250000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://spb.hh.ru/vacancy/48381039?from=vacancy_search_list&query=Python,https://hh.ru
764,Middle Data Analyst (Sendios),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/47944364?from=vacancy_search_list&query=Python,https://hh.ru
765,Data Engineer/Инженер по обработке данных,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48410089?from=vacancy_search_list&query=Python,https://hh.ru
766,Senior QA Engineer Python (remote) / инженер по автоматизации тестирования,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48380512?from=vacancy_search_list&query=Python,https://hh.ru
767,Back-end Developer,"{'min_salary': 300000, 'max_salary': 390000, 'currency': 'руб.'}",https://spb.hh.ru/vacancy/46390381?from=vacancy_search_list&query=Python,https://hh.ru
768,Старший аналітик (senior research analyst),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48018162?from=vacancy_search_list&query=Python,https://hh.ru
769,Senior Data Engineer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48442797?from=vacancy_search_list&query=Python,https://hh.ru
770,Junior Data Analyst,"{'min_salary': 60000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://spb.hh.ru/vacancy/48060774?from=vacancy_search_list&query=Python,https://hh.ru
771,Data scientist / Senior data scientist,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/47771885?from=vacancy_search_list&query=Python,https://hh.ru
772,Администратор Hadoop,"{'min_salary': 'not salary', 'max_salary': 250000, 'currency': 'руб.'}",https://spb.hh.ru/vacancy/47544255?from=vacancy_search_list&query=Python,https://hh.ru
773,Junior Automation QA Engineer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/45273183?from=vacancy_search_list&query=Python,https://hh.ru
774,Руководитель разработки Python/Django (удаленно),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48000792?from=vacancy_search_list&query=Python,https://hh.ru
775,GoLang разработчик,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/47330200?from=vacancy_search_list&query=Python,https://hh.ru
776,Senior DevOps-инженер,"{'min_salary': 250000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://spb.hh.ru/vacancy/48299189?from=vacancy_search_list&query=Python,https://hh.ru
777,"Data Engineer, Roads","{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48145979?from=vacancy_search_list&query=Python,https://hh.ru
778,Senior Golang Developer,"{'min_salary': 220000, 'max_salary': 350000, 'currency': 'руб.'}",https://spb.hh.ru/vacancy/48376447?from=vacancy_search_list&query=Python,https://hh.ru
779,Web QA Engineer (Limassol),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/47873138?from=vacancy_search_list&query=Python,https://hh.ru
780,Senior Data Engineer в BI Team,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/43736102?from=vacancy_search_list&query=Python,https://hh.ru
781,Middle/Senior ML Engineer,"{'min_salary': 150000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://spb.hh.ru/vacancy/47645378?from=vacancy_search_list&query=Python,https://hh.ru
782,DevOps Engineer (Core Team),"{'min_salary': 150000, 'max_salary': 300000, 'currency': 'руб.'}",https://spb.hh.ru/vacancy/48437531?from=vacancy_search_list&query=Python,https://hh.ru
783,"Преподаватель компьютерных курсов по направлению С++, С#, Python, Java","{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/48433335?from=vacancy_search_list&query=Python,https://hh.ru
784,C/С++ Software Engineer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/47762823?from=vacancy_search_list&query=Python,https://hh.ru
785,Инженер по тестированию ПО / QA Engineer,"{'min_salary': 3000, 'max_salary': 'not salary', 'currency': 'USD'}",https://spb.hh.ru/vacancy/48148838?from=vacancy_search_list&query=Python,https://hh.ru
786,Веб-разработчик,"{'min_salary': 120000, 'max_salary': 170000, 'currency': 'руб.'}",https://spb.hh.ru/vacancy/47387910?from=vacancy_search_list&query=Python,https://hh.ru
787,QA Engineer (Bioinformatics),"{'min_salary': 100000, 'max_salary': 170000, 'currency': 'руб.'}",https://spb.hh.ru/vacancy/48083882?from=vacancy_search_list&query=Python,https://hh.ru
788,Senior data engineer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/47803314?from=vacancy_search_list&query=Python,https://hh.ru
789,Devops инженер,"{'min_salary': 200000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://spb.hh.ru/vacancy/47642607?from=vacancy_search_list&query=Python,https://hh.ru
790,Datacenter Automation Engineer in R&D Team,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/47933255?from=vacancy_search_list&query=Python,https://hh.ru
791,Backend разработчик (PHP),"{'min_salary': 70000, 'max_salary': 200000, 'currency': 'руб.'}",https://spb.hh.ru/vacancy/47759803?from=vacancy_search_list&query=Python,https://hh.ru
792,Python разработчик (Junior+/Middle),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/46889685?from=vacancy_search_list&query=Python,https://hh.ru
793,"C# developer junior / middle (.net, full-stack / back-end)","{'min_salary': 100000, 'max_salary': 220000, 'currency': 'руб.'}",https://spb.hh.ru/vacancy/46828111?from=vacancy_search_list&query=Python,https://hh.ru
794,DevOps Engineer (AWS),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/46455344?from=vacancy_search_list&query=Python,https://hh.ru
795,Data Analyst,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/47925855?from=vacancy_search_list&query=Python,https://hh.ru
796,DevOps Engineer,"{'min_salary': 2000, 'max_salary': 'not salary', 'currency': 'EUR'}",https://spb.hh.ru/vacancy/48148965?from=vacancy_search_list&query=Python,https://hh.ru
797,Специалист по тестированию (middle),"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/47003228?from=vacancy_search_list&query=Python,https://hh.ru
798,Scala developer,"{'min_salary': 230000, 'max_salary': 'not salary', 'currency': 'руб.'}",https://spb.hh.ru/vacancy/47015703?from=vacancy_search_list&query=Python,https://hh.ru
799,DevOps Engineer,"{'min_salary': 'not salary', 'max_salary': 'not salary', 'currency': 'not salary'}",https://spb.hh.ru/vacancy/47723273?from=vacancy_search_list&query=Python,https://hh.ru
